type,platform,message,count,hours_left
WARNING,Shopee,⚠️ Đơn 619236 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619234 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619242 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619241 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619228 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619219 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619217 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619218 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619206 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619193 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619194 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619196 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619197 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619187 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619173 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619171 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619170 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619172 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619175 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619157 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619146 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619150 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619158 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619149 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619148 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619144 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619113 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619115 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619116 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619117 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619111 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619106 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619107 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619104 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619329 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619105 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619089 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619090 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619091 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619045 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619049 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619047 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619051 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619053 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619052 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619048 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619046 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619016 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619013 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619012 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619011 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619009 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619007 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619004 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619313 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 618998 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619000 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 618999 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619003 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619001 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 618989 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 618990 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 618984 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 618981 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 618980 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 618962 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 618963 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 618958 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 618959 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 618919 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 618918 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 618921 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 618920 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 618923 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 618922 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 618906 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 618905 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 618908 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
